cause_name,age_group_name,location_name,sex,measure,metric,age_group_id,cause_id,location_id,measure_id,sex_id,year_id,metric_id,draw_0,draw_1,draw_2,draw_3,draw_4,draw_5,draw_6,draw_7,draw_8,draw_9,draw_10,draw_11,draw_12,draw_13,draw_14,draw_15,draw_16,draw_17,draw_18,draw_19,draw_20,draw_21,draw_22,draw_23,draw_24,draw_25,draw_26,draw_27,draw_28,draw_29,draw_30,draw_31,draw_32,draw_33,draw_34,draw_35,draw_36,draw_37,draw_38,draw_39,draw_40,draw_41,draw_42,draw_43,draw_44,draw_45,draw_46,draw_47,draw_48,draw_49,draw_50,draw_51,draw_52,draw_53,draw_54,draw_55,draw_56,draw_57,draw_58,draw_59,draw_60,draw_61,draw_62,draw_63,draw_64,draw_65,draw_66,draw_67,draw_68,draw_69,draw_70,draw_71,draw_72,draw_73,draw_74,draw_75,draw_76,draw_77,draw_78,draw_79,draw_80,draw_81,draw_82,draw_83,draw_84,draw_85,draw_86,draw_87,draw_88,draw_89,draw_90,draw_91,draw_92,draw_93,draw_94,draw_95,draw_96,draw_97,draw_98,draw_99
Malaria,6-11 months,Malawi,Male,prevalence,Rate,389,345,182,5,1,2021,3,0.138885081449998,0.111266663664794,0.114613486755402,0.204209562835449,0.165018880013171,0.160719332227824,0.113167543856168,0.104923592488711,0.142775533012765,0.128624023531085,0.0742690858149483,0.227213760760434,0.21211882677016,0.152018140922655,0.0879104994836831,0.154363913577319,0.274511661965085,0.167737496662317,0.0901949119127542,0.132673900441879,0.216895049021598,0.141715726719099,0.0962684937022538,0.283932883189458,0.127203232736482,0.174523366523074,0.108006289463519,0.126538384877101,0.164498412823601,0.207314696557894,0.143437998942603,0.280242748825101,0.112003701765677,0.20875176774387,0.0854256300322556,0.166477044864896,0.0950043558310795,0.234234321992174,0.137793370991286,0.135103140805296,0.130729304136784,0.142990562057245,0.088589269046576,0.0697106841962552,0.163234448856633,0.124843447553414,0.128048039864988,0.118661790349626,0.112617646329191,0.123273438551935,0.117477567316611,0.129394668687973,0.0789740461488935,0.145968902112377,0.321527974655684,0.133847563623025,0.182707919255147,0.0865024231082729,0.242567961704178,0.161485572964145,0.125637866549886,0.144234996984344,0.119640902085539,0.109388566697177,0.101322734187896,0.0930660361970293,0.193759560755808,0.117597624903573,0.189444074639139,0.145247289261344,0.150453370826055,0.140612239856647,0.118276654703375,0.136189200075257,0.106770012265176,0.110469360190434,0.164238982449439,0.103814920185928,0.153041138354586,0.190488541390443,0.110856896986413,0.0758090750986802,0.111063079337528,0.192144351503268,0.105741726128655,0.190993608211683,0.220060405595725,0.245268527553257,0.153704419823768,0.111406092679534,0.0993780044743241,0.175131881771536,0.173503210990988,0.155146676383597,0.224338790155174,0.190133792088446,0.17182072256585,0.213886337942126,0.117966309365158,0.257833695770701
Malaria,6-11 months,Zimbabwe,Male,prevalence,Rate,389,345,198,5,1,2021,3,0.0120958912246713,0.0137017234583895,0.0117163494069769,0.0100319173590557,0.0112042853862082,0.00951445855050172,0.0126019469229488,0.0121784786925583,0.0120765032895703,0.0119240705867934,0.0126808590350552,0.0132059375163661,0.0145753298472589,0.0125266682889412,0.0167205547391261,0.0105114201942181,0.010424280731337,0.0113030965698988,0.0178882225952445,0.0123418481301285,0.0145083973289244,0.0103503566451645,0.0109200941122941,0.0138295744551993,0.0101054714938915,0.0115661021824783,0.0113201090848741,0.0111330005713691,0.0108294917662703,0.0130964494132048,0.00832754654807836,0.0108646009863508,0.0120346734538591,0.0117429248658419,0.0118074903366908,0.0133681402257698,0.0134616074008871,0.0131267896440043,0.0130082942187432,0.016230206338655,0.0135564789708423,0.0102647339467289,0.0114720522567622,0.0130406685264702,0.00969509626976894,0.0096127050447064,0.014678276706821,0.013645810098656,0.0155712234618055,0.0129562736538411,0.00857357439399374,0.00904481452916126,0.015719389247638,0.0132944152880451,0.0140194868389355,0.0138777641241006,0.0133238377176199,0.0146218044244585,0.0105746003575562,0.0129082491099014,0.0109996533709214,0.0118783465239938,0.0099036414219409,0.0152375171407842,0.0110820780161915,0.00980105821577285,0.0101984325009304,0.0110420812445047,0.0116023742373837,0.0111722389155993,0.00937708051655156,0.0127276441719859,0.0116601459056076,0.0122792818515283,0.0113632301157611,0.0119708960659785,0.0115083159208475,0.0124194480752989,0.0122455304151394,0.0141985217660839,0.0114249869740304,0.0112206192117922,0.0127925797423273,0.014937638872323,0.0107047779246029,0.0118502593328872,0.0137382391236833,0.0143165728073431,0.0126314380045426,0.0132582598374961,0.0134033345617964,0.0107614771215866,0.0125533030790239,0.0102903694845909,0.0150410130266645,0.0128773301429071,0.0159956600641049,0.0129843499871545,0.0114529705384344,0.0124629176654178
Malaria,6-11 months,Mozambique,Male,prevalence,Rate,389,345,184,5,1,2021,3,0.263608342887246,0.170606123817935,0.220488766502883,0.22911709655529,0.341366261151806,0.258631265853611,0.239318017762402,0.221848143392818,0.226516510016518,0.241173940467054,0.235090538874281,0.241952971190965,0.230004512468814,0.191359730407248,0.189053683551478,0.207725455216716,0.299452805975855,0.330599037012856,0.179025807283597,0.209071446947125,0.28746784341885,0.304677235402062,0.248216550161405,0.258098005058226,0.233204639294056,0.277341477902043,0.233889001881626,0.187639367835038,0.214133339880091,0.2316406715394,0.225686256249276,0.296678547193662,0.240696470352628,0.230732239840146,0.200021966380046,0.212941659908483,0.25582753821075,0.215888404115301,0.227379554316552,0.247486936355944,0.249233918497906,0.236454833863263,0.1829917958156,0.198373827873441,0.266447226403445,0.28848542813104,0.189678886470343,0.167167634134772,0.240063520331486,0.283134353360401,0.223256565517804,0.250559361446652,0.201102129102963,0.257570427522004,0.256986221673098,0.176885043444602,0.255334318767573,0.200922208300296,0.244714978910229,0.26577524757619,0.143823575843101,0.251266970023577,0.184074289723351,0.254720428470597,0.201867464977215,0.177888849448789,0.289702175684191,0.192687553413638,0.250178441239908,0.226101215217362,0.293246328387074,0.232310515534256,0.197121803069805,0.198898157176142,0.1459732832708,0.322975240152384,0.279968015639821,0.22824385088385,0.273579236579337,0.215002252374116,0.173537463873682,0.23620117103903,0.314473032527009,0.267292047615712,0.226823885826707,0.307035798284133,0.225155686398611,0.246045589140213,0.290908081693669,0.235639521814274,0.305915727647723,0.256464721121534,0.269256731661909,0.259689547868665,0.224385189438784,0.267921700743471,0.28084092005997,0.286580505302429,0.194395140156955,0.236844083881315
Malaria,6-11 months,Zambia,Male,prevalence,Rate,389,345,191,5,1,2021,3,0.110777104567363,0.144957507803547,0.0944323213331905,0.113588830521506,0.0940755867326457,0.062585339432347,0.119174146420687,0.108114869288917,0.114090393550786,0.141530342302502,0.0795811326133866,0.0950432730122813,0.111332759264163,0.106802433587322,0.0857203201570711,0.132660746432965,0.134509625083194,0.123220484426549,0.149452966915158,0.130844244418371,0.140411313224224,0.160892804453856,0.165823968752579,0.13127360989151,0.102204878093501,0.0936342180319601,0.12969902437384,0.162776582116038,0.11352851041985,0.106124026286519,0.118843231281629,0.136071645915056,0.122565230687047,0.112633053353658,0.136690708218843,0.110172449111379,0.0582837613096227,0.151905464493721,0.081377305309343,0.0827227647416309,0.169669080241454,0.138829548958984,0.0993000739297875,0.131960520427634,0.143266209312936,0.109208455109084,0.164601228793117,0.0770326149348378,0.119681192895485,0.108549006831753,0.0886143770969023,0.172763565834975,0.0775601496056929,0.102771585661907,0.124053693335648,0.0985737699258605,0.0764950823242208,0.135214500738352,0.0955501032869943,0.142563106756233,0.157694234833271,0.163917870077346,0.118245749575706,0.11620301061466,0.118507112566291,0.147245922051076,0.154587344179483,0.0967719032264667,0.079318585397665,0.159935962731812,0.120694746428483,0.0996312670861182,0.10065650060517,0.0976984026749921,0.107310926475362,0.130147425492134,0.0842658714490771,0.141019007364199,0.0787859845003505,0.0864645965134725,0.144330845798662,0.0823882590956701,0.130367344734882,0.117845902662236,0.139603701245971,0.142034682832776,0.126907090630544,0.096183115706184,0.120025009916871,0.125118999992513,0.20053504770846,0.0783427740024931,0.090097228885281,0.0670076587322661,0.123470303300528,0.116545489685646,0.0872722477211244,0.137500383021138,0.0981686057550591,0.0915100700264206
